,0,1,2,3,4,5,6,7,8,9,10
contig_21131_1,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21131_4,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21131_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20934_13,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21036_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21036_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21036_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20934_10,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20865_2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21183_3,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0
contig_20919_5,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
contig_20934_11,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20919_3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20919_2,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_20919_1,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0
contig_21176_1,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21176_3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21176_2,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21139_2,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_21139_3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
contig_21139_1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0
contig_20865_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21170_2,6.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
contig_21170_1,7.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
contig_20865_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20996_4,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20996_5,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20996_1,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
contig_20996_2,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20996_3,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
contig_20795_9,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0
contig_20990_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20990_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20990_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20990_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20990_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21136_1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21136_3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21136_2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20867_7,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21174_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21174_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_21174_1,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21174_4,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20867_2,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
contig_21086_1,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21086_3,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_21086_2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21086_5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_21086_4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21086_6,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20816_1,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20816_3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20816_2,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
contig_20816_5,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0
contig_20816_4,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_20816_7,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20816_6,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20816_9,25.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20816_8,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21088_1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0
contig_21179_4,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0
contig_21179_2,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0
contig_21179_3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0
contig_21179_1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21134_5,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0
contig_21134_4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_21134_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
contig_21134_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_21134_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20853_2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20853_3,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20853_4,6.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,7.0,1.0
contig_20853_5,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0
contig_20853_6,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
contig_20853_7,6.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0
contig_20853_8,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20853_9,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0
contig_20810_9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20810_8,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20810_3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20810_2,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
contig_20810_1,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_20810_7,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
contig_20810_6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20810_5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20810_4,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
contig_20812_9,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
contig_20812_8,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20812_5,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20812_4,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20812_7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_20812_6,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20812_1,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_20812_3,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,1.0
contig_20812_2,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21173_1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
contig_21173_2,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
contig_20814_9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20814_8,0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0
contig_20814_7,0.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20814_6,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20814_5,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0
contig_20814_4,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20814_3,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20814_2,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0
contig_20814_1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20855_2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20855_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20855_1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20855_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20855_7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20855_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20855_5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20857_8,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21145_2,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20857_4,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20857_5,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_20857_6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0
contig_20857_7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_20857_1,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20857_2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20857_3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20851_8,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20851_9,4.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
contig_20851_6,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20851_7,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20851_4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,11.0,1.0
contig_20851_5,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0
contig_20851_2,9.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0
contig_20851_3,2.0,0.0,11.0,0.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0
contig_20851_1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0
contig_20964_7,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20964_6,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20964_5,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0
contig_20964_4,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20964_2,8.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0
contig_20964_1,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0
contig_20939_1,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21081_3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20939_3,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20939_2,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20939_4,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21081_4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20937_3,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0
contig_20937_2,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_20937_1,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20858_4,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_20937_7,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20937_6,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20937_5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20937_4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20935_4,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_21085_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20935_1,2.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
contig_21085_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20935_3,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20935_2,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
contig_20914_2,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_20936_2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20914_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21167_2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20914_6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20804_10,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0
contig_20914_5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
contig_21167_5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
contig_20936_5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20976_2,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20976_1,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20974_1,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_20974_2,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0
contig_20974_3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0
contig_20974_4,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20974_5,3.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0
contig_20806_12,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20916_4,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20916_5,3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
contig_20916_6,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20916_3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
contig_20972_2,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20972_3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20972_1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20788_40,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0
contig_20788_41,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20970_4,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
contig_20970_5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20970_6,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20970_1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20970_2,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
contig_20970_3,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
contig_20788_9,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_20788_8,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20788_7,0.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,0.0
contig_20788_6,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20788_5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0
contig_20788_4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_3,4.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0
contig_20788_2,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20910_1,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
contig_20877_7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21000_3,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_21000_2,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_21000_1,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20877_1,4.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
contig_21000_4,4.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
contig_21002_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21002_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20809_5,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0
contig_20809_4,13.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0
contig_20809_7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20809_6,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0
contig_20809_1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
contig_20809_3,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0
contig_20809_2,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0
contig_20809_9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
contig_20809_8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21008_3,0.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0
contig_21008_2,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0
contig_21008_1,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_21047_1,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
contig_21047_2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
contig_21041_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21041_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21041_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21041_1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20934_4,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20934_5,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20934_6,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20934_7,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20934_1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20934_2,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20934_3,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20866_3,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
contig_21007_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
contig_21007_2,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21007_3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21007_4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21007_5,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20969_2,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0
contig_20932_6,6.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0
contig_20853_10,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20932_5,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20932_2,3.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0
contig_20932_3,4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
contig_20932_1,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20930_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20930_2,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20930_3,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20930_4,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
contig_20930_5,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
contig_21045_2,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
contig_21045_3,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21045_1,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20800_12,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20800_10,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20800_11,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_21048_4,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21048_3,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21048_2,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21048_1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21003_1,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21003_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21003_3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21005_4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21005_2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21005_3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21005_1,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21123_3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
