,0,1,2,3
contig_18074_16,0.0,3.0,0.0,3.0
contig_18074_17,2.0,3.0,0.0,1.0
contig_18096_5,12.0,3.0,0.0,0.0
contig_18133_2,0.0,2.0,0.0,0.0
contig_18096_2,8.0,3.0,0.0,1.0
contig_18089_5,0.0,0.0,0.0,0.0
contig_18152_9,0.0,0.0,0.0,0.0
contig_18152_8,0.0,1.0,0.0,1.0
contig_18079_11,0.0,0.0,0.0,0.0
contig_18152_3,0.0,0.0,0.0,0.0
contig_18152_2,0.0,3.0,0.0,0.0
contig_18152_1,0.0,3.0,0.0,9.0
contig_18152_7,0.0,0.0,0.0,0.0
contig_18152_6,0.0,0.0,0.0,0.0
contig_18152_5,0.0,0.0,0.0,0.0
contig_18152_4,0.0,0.0,0.0,0.0
contig_18089_9,0.0,0.0,0.0,0.0
contig_18096_13,0.0,0.0,0.0,0.0
contig_18218_4,0.0,11.0,11.0,0.0
contig_18218_5,0.0,11.0,9.0,0.0
contig_18218_2,0.0,10.0,1.0,0.0
contig_18218_3,0.0,8.0,4.0,0.0
contig_18083_32,4.0,3.0,0.0,0.0
contig_18135_7,0.0,0.0,0.0,0.0
contig_18221_2,0.0,2.0,0.0,0.0
contig_18089_13,0.0,0.0,0.0,0.0
contig_18221_3,0.0,2.0,1.0,0.0
contig_18135_2,0.0,2.0,0.0,1.0
contig_18221_1,0.0,2.0,0.0,0.0
contig_18184_4,0.0,0.0,0.0,0.0
contig_18184_5,0.0,0.0,0.0,0.0
contig_18184_2,0.0,2.0,0.0,0.0
contig_18184_3,0.0,1.0,0.0,0.0
contig_18184_1,0.0,2.0,0.0,0.0
contig_18135_1,0.0,3.0,0.0,1.0
contig_18134_8,0.0,3.0,0.0,1.0
contig_18186_1,0.0,1.0,8.0,1.0
contig_18186_2,0.0,5.0,9.0,0.0
contig_18186_3,2.0,3.0,0.0,2.0
contig_18186_4,9.0,3.0,0.0,1.0
contig_18186_5,0.0,3.0,0.0,3.0
contig_18061_52,0.0,0.0,0.0,0.0
contig_18061_53,0.0,0.0,0.0,0.0
contig_18061_50,0.0,0.0,0.0,0.0
contig_18061_51,0.0,0.0,0.0,0.0
contig_18061_56,0.0,0.0,0.0,0.0
contig_18061_57,0.0,0.0,0.0,0.0
contig_18061_54,0.0,0.0,0.0,0.0
contig_18061_55,0.0,0.0,0.0,0.0
contig_18061_58,0.0,2.0,0.0,0.0
contig_18061_59,0.0,2.0,0.0,0.0
contig_18135_8,0.0,0.0,0.0,0.0
contig_18131_11,0.0,1.0,0.0,0.0
contig_18098_4,0.0,2.0,0.0,1.0
contig_18135_9,0.0,1.0,0.0,0.0
contig_18217_1,1.0,1.0,0.0,1.0
contig_18217_3,0.0,0.0,0.0,0.0
contig_18217_2,0.0,0.0,0.0,0.0
contig_18059_51,0.0,1.0,0.0,0.0
contig_18059_50,2.0,1.0,0.0,0.0
contig_18059_53,0.0,0.0,0.0,0.0
contig_18059_52,0.0,0.0,0.0,0.0
contig_18059_55,0.0,0.0,0.0,0.0
contig_18059_54,0.0,0.0,0.0,0.0
contig_18059_57,0.0,2.0,0.0,0.0
contig_18059_56,0.0,1.0,0.0,0.0
contig_18059_59,0.0,0.0,0.0,0.0
contig_18059_58,0.0,3.0,0.0,0.0
contig_18138_11,0.0,1.0,0.0,0.0
contig_18211_4,1.0,3.0,0.0,6.0
contig_18211_3,2.0,3.0,0.0,8.0
contig_18211_2,6.0,4.0,0.0,1.0
contig_18211_1,0.0,2.0,2.0,3.0
contig_18180_2,3.0,2.0,0.0,0.0
contig_18180_3,0.0,0.0,0.0,0.0
contig_18180_1,0.0,3.0,0.0,1.0
contig_18180_6,0.0,0.0,0.0,0.0
contig_18180_7,0.0,2.0,0.0,1.0
contig_18180_4,0.0,0.0,0.0,0.0
contig_18180_5,0.0,0.0,0.0,0.0
contig_18213_1,1.0,4.0,0.0,0.0
contig_18213_3,1.0,4.0,0.0,2.0
contig_18213_2,3.0,3.0,0.0,1.0
contig_18182_1,0.0,2.0,0.0,1.0
contig_18182_2,0.0,3.0,0.0,1.0
contig_18182_3,1.0,2.0,0.0,0.0
contig_18073_28,0.0,0.0,0.0,0.0
contig_18073_29,0.0,0.0,0.0,0.0
contig_18102_8,13.0,2.0,0.0,1.0
contig_18109_16,10.0,1.0,0.0,1.0
contig_18073_20,0.0,1.0,0.0,0.0
contig_18073_21,7.0,3.0,0.0,4.0
contig_18073_22,0.0,4.0,0.0,3.0
contig_18073_23,0.0,1.0,1.0,2.0
contig_18073_24,0.0,0.0,0.0,0.0
contig_18073_25,4.0,2.0,1.0,0.0
contig_18073_26,0.0,1.0,0.0,0.0
contig_18073_27,0.0,0.0,0.0,0.0
contig_18104_8,0.0,0.0,0.0,0.0
contig_18104_9,0.0,0.0,0.0,0.0
contig_18104_6,0.0,0.0,0.0,0.0
contig_18104_7,0.0,0.0,0.0,0.0
contig_18104_4,0.0,0.0,0.0,0.0
contig_18104_5,0.0,0.0,0.0,0.0
contig_18104_2,0.0,0.0,0.0,0.0
contig_18104_3,0.0,0.0,0.0,0.0
contig_18104_1,0.0,3.0,1.0,0.0
contig_18058_30,0.0,2.0,1.0,0.0
contig_18058_31,0.0,2.0,0.0,0.0
contig_18058_32,0.0,1.0,0.0,0.0
contig_18058_33,0.0,0.0,0.0,0.0
contig_18058_34,0.0,0.0,0.0,0.0
contig_18058_35,0.0,0.0,0.0,0.0
contig_18058_36,0.0,1.0,0.0,0.0
contig_18058_37,0.0,2.0,0.0,0.0
contig_18058_38,0.0,3.0,0.0,2.0
contig_18058_39,0.0,3.0,0.0,2.0
contig_18215_3,7.0,2.0,0.0,1.0
contig_18215_2,0.0,0.0,0.0,0.0
contig_18215_1,0.0,0.0,0.0,0.0
contig_18077_11,0.0,0.0,0.0,0.0
contig_18108_1,0.0,3.0,3.0,3.0
contig_18101_18,0.0,0.0,0.0,0.0
contig_18101_13,12.0,4.0,0.0,0.0
contig_18101_12,2.0,3.0,0.0,2.0
contig_18101_11,0.0,2.0,0.0,0.0
contig_18101_10,0.0,1.0,0.0,1.0
contig_18101_17,0.0,0.0,0.0,0.0
contig_18101_16,0.0,0.0,0.0,0.0
contig_18101_15,0.0,0.0,0.0,0.0
contig_18101_14,0.0,1.0,0.0,1.0
contig_18077_10,0.0,0.0,0.0,0.0
contig_18158_11,3.0,3.0,0.0,1.0
contig_18158_10,15.0,2.0,2.0,0.0
contig_18100_8,0.0,2.0,0.0,0.0
contig_18100_9,0.0,3.0,0.0,0.0
contig_18070_4,4.0,2.0,7.0,2.0
contig_18100_2,0.0,3.0,8.0,0.0
contig_18100_3,1.0,3.0,6.0,0.0
contig_18100_1,0.0,15.0,12.0,0.0
contig_18100_6,0.0,3.0,0.0,0.0
contig_18100_7,1.0,3.0,0.0,0.0
contig_18100_4,0.0,8.0,20.0,0.0
contig_18100_5,0.0,3.0,1.0,0.0
contig_18070_21,0.0,0.0,0.0,0.0
contig_18070_20,0.0,0.0,0.0,0.0
contig_18070_23,2.0,3.0,1.0,1.0
contig_18070_22,0.0,1.0,0.0,1.0
contig_18070_25,0.0,2.0,0.0,0.0
contig_18070_24,0.0,3.0,0.0,0.0
contig_18070_27,0.0,3.0,1.0,1.0
contig_18070_26,5.0,3.0,0.0,2.0
contig_18070_29,0.0,3.0,0.0,0.0
contig_18070_28,5.0,3.0,0.0,1.0
contig_18113_14,0.0,0.0,0.0,0.0
contig_18113_15,0.0,0.0,0.0,0.0
contig_18113_16,0.0,0.0,0.0,0.0
contig_18113_17,0.0,0.0,0.0,0.0
contig_18113_10,0.0,3.0,0.0,2.0
contig_18113_11,2.0,3.0,0.0,5.0
contig_18113_12,0.0,3.0,0.0,0.0
contig_18113_13,0.0,1.0,0.0,0.0
contig_18108_4,0.0,3.0,3.0,2.0
contig_18113_18,0.0,0.0,0.0,0.0
contig_18113_19,1.0,1.0,0.0,0.0
contig_18172_1,0.0,3.0,0.0,1.0
contig_18077_15,0.0,3.0,0.0,1.0
contig_18108_5,8.0,3.0,0.0,0.0
contig_18172_3,0.0,0.0,0.0,0.0
contig_18172_2,0.0,1.0,0.0,1.0
contig_18260_2,0.0,1.0,0.0,0.0
contig_18260_1,0.0,1.0,0.0,0.0
contig_18172_4,0.0,0.0,0.0,0.0
contig_18189_3,0.0,2.0,0.0,0.0
contig_18189_2,0.0,3.0,0.0,0.0
contig_18189_1,1.0,3.0,0.0,0.0
contig_18172_7,0.0,2.0,0.0,0.0
contig_18189_5,0.0,2.0,0.0,0.0
contig_18189_4,0.0,3.0,0.0,0.0
contig_18262_4,0.0,4.0,45.0,0.0
contig_18172_6,0.0,2.0,0.0,0.0
contig_18262_1,0.0,0.0,0.0,0.0
contig_18262_3,0.0,1.0,21.0,0.0
contig_18262_2,0.0,1.0,1.0,0.0
contig_18107_9,0.0,2.0,0.0,0.0
contig_18107_8,0.0,0.0,0.0,0.0
contig_18079_16,0.0,0.0,0.0,0.0
contig_18107_1,0.0,1.0,1.0,0.0
contig_18107_3,0.0,0.0,0.0,0.0
contig_18107_2,0.0,0.0,0.0,0.0
contig_18107_5,0.0,0.0,0.0,0.0
contig_18107_4,0.0,0.0,0.0,0.0
contig_18107_7,0.0,0.0,0.0,0.0
contig_18107_6,0.0,0.0,0.0,0.0
contig_18109_9,1.0,3.0,0.0,1.0
contig_18075_8,0.0,0.0,0.0,0.0
contig_18150_7,0.0,2.0,0.0,0.0
contig_18109_3,0.0,0.0,0.0,0.0
contig_18079_13,0.0,3.0,0.0,0.0
contig_18109_1,0.0,0.0,0.0,0.0
contig_18109_7,1.0,3.0,0.0,1.0
contig_18109_6,0.0,0.0,0.0,0.0
contig_18109_5,0.0,0.0,0.0,0.0
contig_18079_12,4.0,2.0,0.0,1.0
contig_18071_26,13.0,2.0,2.0,0.0
contig_18071_27,0.0,2.0,0.0,0.0
contig_18071_24,0.0,0.0,0.0,0.0
contig_18071_25,2.0,3.0,2.0,1.0
contig_18071_22,0.0,0.0,0.0,0.0
contig_18071_23,0.0,0.0,0.0,0.0
contig_18071_20,0.0,0.0,0.0,0.0
contig_18071_21,0.0,0.0,0.0,0.0
contig_18079_10,0.0,0.0,0.0,0.0
contig_18227_1,0.0,2.0,0.0,0.0
contig_18071_28,0.0,2.0,0.0,0.0
contig_18071_29,0.0,2.0,0.0,0.0
contig_18081_25,0.0,1.0,0.0,0.0
contig_18075_39,0.0,1.0,0.0,0.0
contig_18075_38,0.0,0.0,0.0,0.0
contig_18081_24,15.0,3.0,3.0,0.0
contig_18075_35,0.0,0.0,0.0,0.0
contig_18075_34,7.0,3.0,4.0,3.0
contig_18075_37,0.0,0.0,0.0,0.0
contig_18075_36,0.0,0.0,0.0,0.0
contig_18075_31,0.0,0.0,0.0,0.0
contig_18075_30,0.0,0.0,0.0,0.0
contig_18075_33,1.0,1.0,1.0,4.0
contig_18075_32,0.0,0.0,0.0,0.0
contig_18131_10,0.0,1.0,0.0,0.0
contig_18081_21,12.0,3.0,0.0,1.0
contig_18096_14,0.0,0.0,0.0,0.0
contig_18081_20,3.0,3.0,18.0,0.0
contig_18081_23,0.0,3.0,0.0,1.0
contig_18115_18,0.0,2.0,0.0,0.0
contig_18115_19,0.0,2.0,1.0,0.0
contig_18115_16,0.0,2.0,0.0,0.0
contig_18115_17,0.0,2.0,0.0,0.0
contig_18115_14,0.0,2.0,0.0,0.0
contig_18115_15,0.0,3.0,0.0,0.0
contig_18115_12,0.0,2.0,0.0,0.0
contig_18115_13,0.0,2.0,0.0,0.0
contig_18115_10,0.0,2.0,0.0,0.0
contig_18115_11,0.0,2.0,0.0,0.0
contig_18096_15,0.0,0.0,0.0,0.0
contig_18074_25,0.0,0.0,0.0,0.0
contig_18074_24,0.0,1.0,0.0,0.0
contig_18074_27,0.0,0.0,0.0,0.0
contig_18074_26,0.0,0.0,0.0,0.0
contig_18074_21,0.0,4.0,1.0,2.0
contig_18074_20,0.0,3.0,1.0,2.0
contig_18074_23,0.0,0.0,0.0,0.0
contig_18074_22,0.0,3.0,0.0,2.0
contig_18074_29,0.0,0.0,0.0,0.0
contig_18074_28,0.0,0.0,0.0,0.0
contig_18094_35,0.0,0.0,0.0,0.0
contig_18096_16,0.0,2.0,0.0,1.0
contig_18080_21,0.0,2.0,0.0,0.0
contig_18150_3,0.0,3.0,0.0,0.0
contig_18225_2,0.0,1.0,7.0,0.0
contig_18225_3,0.0,3.0,16.0,0.0
contig_18225_1,0.0,1.0,4.0,0.0
contig_18225_4,1.0,2.0,6.0,5.0
contig_18225_5,3.0,2.0,0.0,0.0
contig_18068_5,0.0,1.0,1.0,0.0
contig_18068_4,0.0,2.0,0.0,0.0
contig_18068_7,0.0,2.0,0.0,1.0
contig_18068_6,0.0,2.0,1.0,0.0
contig_18068_1,0.0,2.0,0.0,0.0
contig_18096_17,0.0,2.0,1.0,0.0
contig_18068_3,0.0,1.0,0.0,1.0
contig_18068_2,0.0,2.0,1.0,0.0
contig_18149_10,0.0,0.0,0.0,0.0
contig_18068_9,0.0,1.0,3.0,0.0
contig_18068_8,0.0,4.0,6.0,0.0
contig_18234_1,0.0,2.0,0.0,0.0
contig_18234_2,0.0,2.0,0.0,0.0
contig_18228_4,4.0,2.0,2.0,0.0
contig_18228_3,4.0,2.0,3.0,0.0
contig_18228_2,3.0,2.0,0.0,0.0
contig_18228_1,0.0,1.0,1.0,0.0
contig_18096_10,0.0,3.0,4.0,0.0
contig_18263_1,0.0,3.0,0.0,0.0
contig_18263_2,0.0,3.0,0.0,0.0
contig_18263_3,3.0,3.0,0.0,0.0
contig_18098_16,0.0,3.0,0.0,6.0
contig_18238_1,0.0,2.0,1.0,0.0
contig_18096_11,1.0,2.0,0.0,0.0
contig_18098_17,0.0,4.0,0.0,4.0
contig_18106_22,0.0,0.0,0.0,0.0
contig_18106_21,0.0,0.0,0.0,0.0
contig_18106_20,0.0,0.0,0.0,0.0
contig_18238_2,0.0,2.0,0.0,0.0
contig_18108_10,2.0,3.0,0.0,2.0
contig_18103_6,0.0,0.0,0.0,0.0
contig_18103_1,29.0,8.0,2.0,5.0
contig_18070_8,0.0,2.0,0.0,0.0
contig_18089_18,0.0,0.0,0.0,0.0
contig_18089_19,0.0,0.0,0.0,0.0
contig_18222_1,3.0,1.0,1.0,0.0
contig_18232_2,3.0,3.0,3.0,1.0
contig_18222_3,0.0,2.0,0.0,0.0
contig_18222_2,1.0,3.0,1.0,0.0
contig_18098_6,0.0,0.0,0.0,0.0
contig_18232_3,0.0,0.0,0.0,0.0
contig_18147_4,0.0,1.0,0.0,0.0
contig_18232_1,0.0,4.0,5.0,0.0
contig_18070_9,0.0,3.0,0.0,2.0
contig_18098_1,2.0,3.0,0.0,0.0
contig_18063_2,0.0,2.0,8.0,1.0
contig_18063_3,0.0,2.0,0.0,0.0
contig_18160_10,0.0,8.0,5.0,11.0
contig_18063_1,0.0,3.0,2.0,2.0
contig_18063_6,4.0,3.0,0.0,1.0
contig_18063_7,6.0,2.0,0.0,1.0
contig_18063_4,0.0,3.0,6.0,1.0
contig_18063_5,0.0,3.0,1.0,0.0
contig_18059_46,0.0,3.0,0.0,0.0
contig_18059_47,0.0,0.0,0.0,0.0
contig_18063_8,0.0,0.0,0.0,0.0
contig_18063_9,0.0,0.0,0.0,0.0
contig_18059_42,0.0,3.0,0.0,6.0
contig_18059_43,0.0,2.0,0.0,2.0
contig_18059_40,0.0,0.0,0.0,0.0
contig_18059_41,0.0,0.0,0.0,0.0
contig_18061_4,0.0,0.0,0.0,0.0
contig_18061_5,0.0,0.0,0.0,0.0
contig_18061_6,0.0,0.0,0.0,0.0
contig_18061_7,0.0,1.0,2.0,1.0
contig_18061_1,0.0,0.0,0.0,0.0
contig_18061_2,0.0,0.0,0.0,0.0
contig_18061_3,0.0,0.0,0.0,0.0
contig_18061_8,0.0,0.0,0.0,0.0
contig_18061_9,0.0,0.0,0.0,0.0
contig_18067_6,0.0,0.0,0.0,0.0
contig_18067_7,0.0,0.0,0.0,0.0
contig_18067_4,0.0,0.0,0.0,0.0
contig_18067_5,0.0,0.0,0.0,0.0
contig_18067_2,0.0,0.0,0.0,0.0
contig_18067_3,0.0,0.0,0.0,0.0
contig_18067_1,0.0,2.0,2.0,2.0
contig_18098_8,0.0,3.0,0.0,0.0
contig_18067_8,0.0,3.0,0.0,0.0
contig_18067_9,0.0,3.0,1.0,0.0
contig_18065_8,0.0,0.0,0.0,0.0
contig_18065_9,0.0,0.0,0.0,0.0
contig_18065_1,0.0,1.0,0.0,0.0
contig_18065_2,0.0,0.0,0.0,0.0
contig_18065_3,0.0,0.0,0.0,0.0
contig_18065_4,0.0,2.0,1.0,2.0
contig_18065_5,0.0,2.0,0.0,0.0
contig_18065_6,0.0,0.0,0.0,0.0
contig_18065_7,0.0,0.0,0.0,0.0
contig_18073_15,0.0,0.0,0.0,0.0
contig_18073_14,0.0,0.0,0.0,0.0
contig_18073_17,0.0,0.0,0.0,0.0
contig_18073_16,0.0,0.0,0.0,0.0
contig_18073_11,0.0,0.0,0.0,0.0
contig_18073_10,0.0,0.0,0.0,0.0
contig_18073_13,0.0,1.0,0.0,0.0
contig_18073_12,0.0,0.0,0.0,0.0
contig_18094_27,0.0,0.0,0.0,0.0
contig_18073_19,0.0,1.0,0.0,1.0
contig_18073_18,0.0,0.0,0.0,0.0
contig_18141_4,0.0,4.0,0.0,2.0
contig_18062_59,0.0,2.0,0.0,0.0
contig_18062_58,0.0,3.0,0.0,1.0
contig_18062_57,7.0,3.0,1.0,4.0
contig_18062_56,6.0,3.0,0.0,1.0
contig_18062_55,0.0,2.0,0.0,0.0
contig_18062_54,0.0,2.0,0.0,0.0
contig_18062_53,0.0,3.0,0.0,0.0
contig_18062_52,0.0,3.0,0.0,0.0
contig_18062_51,0.0,2.0,0.0,0.0
contig_18062_50,0.0,2.0,0.0,0.0
contig_18141_1,0.0,1.0,0.0,0.0
contig_18149_7,0.0,0.0,0.0,0.0
contig_18149_6,0.0,0.0,0.0,0.0
contig_18149_5,0.0,0.0,0.0,1.0
contig_18149_4,0.0,3.0,0.0,2.0
contig_18149_3,3.0,3.0,1.0,1.0
contig_18149_2,0.0,3.0,0.0,2.0
contig_18149_1,8.0,3.0,2.0,2.0
contig_18149_9,0.0,0.0,0.0,0.0
contig_18149_8,0.0,0.0,0.0,0.0
contig_18133_1,0.0,2.0,0.0,0.0
contig_18099_17,0.0,0.0,0.0,0.0
contig_18134_12,0.0,0.0,0.0,0.0
contig_18144_2,0.0,3.0,0.0,1.0
contig_18087_12,0.0,0.0,0.0,0.0
contig_18077_27,3.0,3.0,0.0,0.0
contig_18144_6,1.0,3.0,0.0,2.0
contig_18144_7,1.0,4.0,0.0,0.0
contig_18144_4,0.0,2.0,0.0,0.0
contig_18087_13,0.0,0.0,0.0,1.0
contig_18144_8,0.0,3.0,0.0,0.0
contig_18144_9,0.0,3.0,4.0,2.0
contig_18087_10,0.0,0.0,0.0,0.0
contig_18146_4,0.0,2.0,0.0,6.0
contig_18146_5,0.0,2.0,0.0,2.0
contig_18146_6,0.0,2.0,0.0,2.0
contig_18087_11,0.0,0.0,0.0,0.0
contig_18146_1,0.0,3.0,0.0,5.0
contig_18146_2,0.0,2.0,3.0,17.0
contig_18146_3,2.0,3.0,0.0,11.0
contig_18087_16,0.0,0.0,0.0,0.0
contig_18146_8,0.0,0.0,0.0,0.0
contig_18146_9,0.0,0.0,0.0,0.0
contig_18087_17,0.0,0.0,0.0,0.0
contig_18140_6,0.0,0.0,0.0,0.0
contig_18140_7,0.0,0.0,0.0,0.0
contig_18140_4,0.0,0.0,0.0,0.0
contig_18140_5,0.0,0.0,0.0,0.0
contig_18140_2,0.0,2.0,0.0,0.0
contig_18087_14,0.0,3.0,0.0,8.0
contig_18140_1,0.0,3.0,1.0,1.0
contig_18087_15,0.0,0.0,0.0,0.0
contig_18140_8,2.0,1.0,0.0,0.0
contig_18140_9,2.0,3.0,0.0,0.0
contig_18142_8,0.0,2.0,1.0,0.0
contig_18142_9,1.0,3.0,0.0,0.0
contig_18070_38,0.0,3.0,0.0,2.0
contig_18070_39,36.0,3.0,3.0,2.0
contig_18070_36,0.0,3.0,0.0,1.0
contig_18070_37,14.0,3.0,0.0,0.0
contig_18070_34,0.0,2.0,0.0,1.0
contig_18070_35,0.0,3.0,0.0,1.0
contig_18070_32,0.0,3.0,0.0,2.0
contig_18070_33,4.0,4.0,0.0,4.0
contig_18070_30,0.0,3.0,0.0,2.0
contig_18070_31,0.0,2.0,0.0,4.0
contig_18147_3,0.0,0.0,0.0,0.0
contig_18075_28,0.0,0.0,0.0,0.0
contig_18075_29,0.0,0.0,0.0,0.0
contig_18075_22,0.0,0.0,0.0,0.0
contig_18075_23,0.0,1.0,0.0,1.0
contig_18075_20,0.0,0.0,0.0,0.0
contig_18075_21,0.0,0.0,0.0,0.0
contig_18075_26,0.0,0.0,0.0,0.0
contig_18075_27,0.0,0.0,0.0,0.0
contig_18075_24,0.0,0.0,0.0,0.0
contig_18075_25,0.0,0.0,0.0,0.0
contig_18134_4,0.0,1.0,0.0,1.0
contig_18057_35,0.0,0.0,0.0,0.0
contig_18057_34,0.0,0.0,0.0,0.0
contig_18057_37,0.0,0.0,0.0,0.0
contig_18057_36,0.0,0.0,0.0,0.0
contig_18057_31,0.0,1.0,0.0,0.0
contig_18057_30,0.0,0.0,0.0,0.0
contig_18057_33,0.0,0.0,0.0,0.0
contig_18057_32,0.0,0.0,0.0,0.0
contig_18057_39,0.0,0.0,0.0,0.0
contig_18057_38,0.0,0.0,0.0,0.0
contig_18074_32,0.0,0.0,0.0,1.0
contig_18074_33,1.0,3.0,0.0,5.0
contig_18074_30,0.0,0.0,0.0,0.0
contig_18074_31,0.0,0.0,0.0,0.0
contig_18074_36,0.0,3.0,0.0,0.0
contig_18074_37,0.0,1.0,0.0,0.0
contig_18074_34,4.0,3.0,0.0,0.0
contig_18074_35,0.0,2.0,0.0,0.0
contig_18085_18,0.0,2.0,0.0,0.0
contig_18085_19,0.0,1.0,0.0,0.0
contig_18085_14,0.0,2.0,0.0,0.0
contig_18085_15,0.0,2.0,0.0,0.0
contig_18085_16,0.0,2.0,0.0,0.0
contig_18085_17,0.0,3.0,1.0,0.0
contig_18085_10,0.0,0.0,0.0,0.0
contig_18085_11,0.0,2.0,0.0,0.0
contig_18085_12,0.0,2.0,0.0,0.0
contig_18085_13,0.0,2.0,0.0,0.0
contig_18096_21,0.0,0.0,0.0,0.0
contig_18069_29,0.0,0.0,0.0,0.0
contig_18069_28,2.0,2.0,0.0,4.0
contig_18069_27,4.0,3.0,0.0,1.0
contig_18069_26,0.0,3.0,1.0,2.0
contig_18069_25,11.0,2.0,0.0,0.0
contig_18069_24,0.0,3.0,0.0,1.0
contig_18069_23,0.0,2.0,0.0,0.0
contig_18069_22,0.0,2.0,0.0,0.0
contig_18069_21,0.0,3.0,0.0,0.0
contig_18069_20,0.0,3.0,0.0,2.0
contig_18096_22,0.0,0.0,0.0,0.0
contig_18119_2,0.0,0.0,0.0,0.0
contig_18156_11,0.0,4.0,0.0,0.0
contig_18156_10,0.0,3.0,0.0,0.0
contig_18083_16,0.0,0.0,0.0,0.0
contig_18083_17,0.0,0.0,0.0,0.0
contig_18083_14,0.0,0.0,0.0,0.0
contig_18119_3,0.0,3.0,0.0,0.0
contig_18083_12,4.0,2.0,0.0,2.0
contig_18083_10,0.0,3.0,0.0,2.0
contig_18083_11,0.0,1.0,0.0,0.0
contig_18083_18,0.0,0.0,0.0,0.0
contig_18083_19,0.0,0.0,0.0,0.0
contig_18119_8,0.0,0.0,0.0,0.0
contig_18119_9,0.0,1.0,0.0,0.0
contig_18132_13,0.0,1.0,0.0,0.0
contig_18081_10,0.0,0.0,0.0,0.0
contig_18081_11,1.0,3.0,0.0,2.0
contig_18081_12,0.0,3.0,0.0,2.0
contig_18081_13,0.0,3.0,0.0,3.0
contig_18081_14,0.0,0.0,0.0,0.0
contig_18081_15,0.0,0.0,0.0,0.0
contig_18081_16,0.0,0.0,0.0,0.0
contig_18081_17,0.0,0.0,0.0,0.0
contig_18081_18,0.0,0.0,0.0,0.0
contig_18081_19,0.0,0.0,0.0,0.0
contig_18131_2,1.0,3.0,0.0,2.0
contig_18131_3,0.0,3.0,0.0,0.0
contig_18131_1,0.0,3.0,1.0,0.0
contig_18131_6,1.0,3.0,0.0,0.0
contig_18131_7,0.0,3.0,0.0,8.0
contig_18131_4,0.0,2.0,0.0,0.0
contig_18131_5,0.0,2.0,0.0,0.0
contig_18131_8,0.0,0.0,0.0,0.0
contig_18136_14,0.0,0.0,0.0,0.0
contig_18236_1,0.0,1.0,0.0,1.0
contig_18145_1,0.0,2.0,0.0,0.0
contig_18176_5,0.0,3.0,0.0,0.0
contig_18176_4,0.0,3.0,0.0,0.0
contig_18059_39,0.0,0.0,0.0,0.0
contig_18059_38,0.0,0.0,0.0,0.0
contig_18176_1,0.0,2.0,0.0,0.0
contig_18176_3,0.0,2.0,0.0,0.0
contig_18176_2,0.0,2.0,0.0,1.0
contig_18059_33,0.0,0.0,0.0,0.0
contig_18059_32,0.0,0.0,0.0,0.0
contig_18059_31,0.0,0.0,0.0,0.0
contig_18059_30,0.0,0.0,0.0,0.0
contig_18059_37,0.0,0.0,0.0,0.0
contig_18059_36,0.0,2.0,0.0,0.0
contig_18059_35,0.0,3.0,0.0,0.0
contig_18059_34,2.0,1.0,0.0,1.0
contig_18170_7,0.0,0.0,0.0,0.0
contig_18170_6,0.0,0.0,0.0,0.0
contig_18170_5,0.0,1.0,0.0,0.0
contig_18170_4,0.0,0.0,0.0,0.0
contig_18170_3,0.0,0.0,0.0,0.0
contig_18170_2,0.0,0.0,0.0,0.0
contig_18170_1,0.0,0.0,0.0,0.0
contig_18137_4,0.0,0.0,0.0,0.0
contig_18145_9,0.0,0.0,0.0,0.0
contig_18150_11,0.0,3.0,4.0,2.0
contig_18150_10,0.0,3.0,0.0,1.0
contig_18230_3,16.0,2.0,0.0,0.0
contig_18136_1,2.0,4.0,1.0,0.0
contig_18141_9,0.0,3.0,0.0,0.0
contig_18136_2,21.0,3.0,8.0,0.0
contig_18136_5,0.0,3.0,1.0,0.0
contig_18136_4,0.0,3.0,0.0,0.0
contig_18136_7,0.0,2.0,0.0,0.0
contig_18075_12,0.0,0.0,0.0,0.0
contig_18136_9,0.0,2.0,0.0,1.0
contig_18136_8,2.0,3.0,0.0,2.0
contig_18137_5,0.0,0.0,0.0,0.0
contig_18058_18,0.0,0.0,0.0,0.0
contig_18058_19,0.0,0.0,0.0,0.0
contig_18058_12,0.0,3.0,0.0,1.0
contig_18058_13,0.0,2.0,0.0,0.0
contig_18058_10,0.0,2.0,0.0,0.0
contig_18058_11,0.0,2.0,0.0,0.0
contig_18058_16,0.0,3.0,0.0,0.0
contig_18058_17,0.0,2.0,0.0,0.0
contig_18058_14,0.0,2.0,0.0,0.0
contig_18058_15,0.0,2.0,0.0,0.0
contig_18062_48,0.0,3.0,0.0,0.0
contig_18062_49,0.0,4.0,1.0,0.0
contig_18062_44,0.0,0.0,0.0,0.0
contig_18062_45,0.0,0.0,0.0,0.0
contig_18062_46,0.0,0.0,0.0,0.0
contig_18062_47,0.0,1.0,0.0,1.0
contig_18062_40,0.0,1.0,0.0,1.0
contig_18062_41,0.0,0.0,0.0,0.0
contig_18105_16,0.0,3.0,1.0,2.0
contig_18062_43,0.0,0.0,0.0,0.0
contig_18174_3,0.0,3.0,11.0,0.0
contig_18174_2,2.0,3.0,6.0,0.0
contig_18174_1,0.0,1.0,0.0,0.0
contig_18174_7,6.0,4.0,0.0,1.0
contig_18174_6,0.0,3.0,11.0,0.0
contig_18174_5,3.0,3.0,0.0,1.0
contig_18174_4,7.0,3.0,1.0,0.0
